Rd=memub(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",Rd = *EA;
Rd=memub(gp+#u16:0),apply_extension(#u);
"",EA=(Constant_extended ? (0) : GP)+#u;
"",Rd = *EA;
Syntax,Behavior
if ([!]Pt[.new]) Rd=memub(#u6),apply_extension(#u);
"",EA=#u;
"",if ([!]Pt[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pt[.new]),apply_extension(#u);
Rd=memub(Rs+#u6:0),EA=Rs+#u;
"",if ([!]Pt[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pt[.new]),EA=Rx;
Rd=memub(Rx++#s4:0),if([!]Pt[.new][0]){
"",Rx=Rx+#s;
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pv[.new]),EA=Rs+(Rt<<#u);
Rd=memub(Rs+Rt<<#u2),if ([!]Pv[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
Syntax,Behavior
Rd=memuh(Re=#U6),apply_extension(#U);
"",EA=#U;
"",Rd = *EA;
"",Re=#U;
Rd=memuh(Rs+#s11:1),apply_extension(#s);
"",EA=Rs+#s;
"",Rd = *EA;
Rd=memuh(Rs+Rt<<#u2),EA=Rs+(Rt<<#u);
"",Rd = *EA;
Rd=memuh(Rt<<#u2+#U6),apply_extension(#U);
"",EA=#U+(Rt<<#u);
"",Rd = *EA;
Rd=memuh(Rx++#s4:1),EA=Rx;
"",Rx=Rx+#s;
"",Rd = *EA;
Rd=memuh(Rx++#s4:1:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",Rd = *EA;
Rd=memuh(Rx++I:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<1,MuV);"
"",Rd = *EA;
Rd=memuh(Rx++Mu),EA=Rx;
"",Rx=Rx+MuV;
"",Rd = *EA;
Rd=memuh(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",Rd = *EA;
Rd=memuh(gp+#u16:1),apply_extension(#u);
"",EA=(Constant_extended ? (0) : GP)+#u;
"",Rd = *EA;
Syntax,Behavior
if ([!]Pt[.new]) Rd=memuh(#u6),apply_extension(#u);
"",EA=#u;
"",if ([!]Pt[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pt[.new]),apply_extension(#u);
Rd=memuh(Rs+#u6:1),EA=Rs+#u;
"",if ([!]Pt[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pt[.new]),EA=Rx;
Rd=memuh(Rx++#s4:1),if([!]Pt[.new][0]){
"",Rx=Rx+#s;
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pv[.new]),EA=Rs+(Rt<<#u);
Rd=memuh(Rs+Rt<<#u2),if ([!]Pv[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
Syntax,Behavior
Rd=memw(Re=#U6),apply_extension(#U);
"",EA=#U;
"",Rd = *EA;
"",Re=#U;
Rd=memw(Rs+#s11:2),apply_extension(#s);
"",EA=Rs+#s;
"",Rd = *EA;
Rd=memw(Rs+Rt<<#u2),EA=Rs+(Rt<<#u);
"",Rd = *EA;
Rd=memw(Rt<<#u2+#U6),apply_extension(#U);
"",EA=#U+(Rt<<#u);
"",Rd = *EA;
Rd=memw(Rx++#s4:2),EA=Rx;
"",Rx=Rx+#s;
"",Rd = *EA;
Rd=memw(Rx++#s4:2:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",Rd = *EA;
Rd=memw(Rx++I:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<2,MuV);"
"",Rd = *EA;
Rd=memw(Rx++Mu),EA=Rx;
"",Rx=Rx+MuV;
"",Rd = *EA;
Rd=memw(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",Rd = *EA;
Rd=memw(gp+#u16:2),apply_extension(#u);
"",EA=(Constant_extended ? (0) : GP)+#u;
"",Rd = *EA;
Syntax,Behavior
if ([!]Pt[.new]) Rd=memw(#u6),apply_extension(#u);
"",EA=#u;
"",if ([!]Pt[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pt[.new]),apply_extension(#u);
Rd=memw(Rs+#u6:2),EA=Rs+#u;
"",if ([!]Pt[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pt[.new]),EA=Rx;
Rd=memw(Rx++#s4:2),if([!]Pt[.new][0]){
"",Rx=Rx+#s;
"",Rd = *EA;
"",} else {
"",NOP;
"",}
if ([!]Pv[.new]),EA=Rs+(Rt<<#u);
Rd=memw(Rs+Rt<<#u2),if ([!]Pv[.new][0]) {
"",Rd = *EA;
"",} else {
"",NOP;
"",}
Rdd=deallocframe(Rs):raw,"EA=Rs;
tmp = *EA;
Rdd = frame_unscramble(tmp);
SP=EA+8;"
deallocframe,"Assembler mapped to:
""r31:30=deallocframe(r30):raw"""
Rdd=dealloc_return(Rs):raw,"EA=Rs;
tmp = *EA;
Rdd = frame_unscramble(tmp);
SP=EA+8;
PC=Rdd.w[1];"
dealloc_return,"Assembler mapped to:
""r31:30=dealloc_return(r30):raw"""
"if ([!]Pv)
Rdd=dealloc_return(Rs):raw",";
EA=Rs;
if ([!]Pv[0]) {
tmp = *EA;
Rdd = frame_unscramble(tmp);
SP=EA+8;
PC=Rdd.w[1];
} else {
NOP;
}"
if ([!]Pv) dealloc_return,"Assembler mapped to: ""if ([!]Pv"""")
r31:30=dealloc_return(r30)"""":raw"""
"if ([!]Pv.new)
Rdd=dealloc_return(Rs):nt:raw",";
EA=Rs;
if ([!]Pv.new[0]) {
tmp = *EA;
Rdd = frame_unscramble(tmp);
SP=EA+8;
PC=Rdd.w[1];
} else {
NOP;
}"
"if ([!]Pv.new)
Rdd=dealloc_return(Rs):t:raw",";
EA=Rs;
if ([!]Pv.new[0]) {
tmp = *EA;
Rdd = frame_unscramble(tmp);
SP=EA+8;
PC=Rdd.w[1];
} else {
NOP;
}"
"if ([!]Pv.new)
dealloc_return:nt","Assembler mapped to: ""if ([!]Pv"""".new"""")
r31:30=dealloc_return(r30)"""":nt"""":raw"""
if ([!]Pv.new) dealloc_return:t,"Assembler mapped to: ""if ([!]Pv"""".new"""")
r31:30=dealloc_return(r30)"""":t"""":raw"""
Syntax,Behavior
Rd=membh(Re=#U6),apply_extension(#U);
"",EA=#U;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
"",Re=#U;
Rd=membh(Rs),"Assembler mapped to: ""Rd=membh""""(Rs+#0)"""
Rd=membh(Rs+#s11:1),apply_extension(#s);
"",EA=Rs+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rd=membh(Rt<<#u2+#U6),apply_extension(#U);
"",EA=#U+(Rt<<#u);
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Syntax,Behavior
Rd=membh(Rx++#s4:1),EA=Rx;
"",Rx=Rx+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rd=membh(Rx++#s4:1:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rd=membh(Rx++I:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<1,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rd=membh(Rx++Mu),EA=Rx;
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rd=membh(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rd=memubh(Re=#U6),apply_extension(#U);
"",EA=#U;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
"",Re=#U;
Syntax,Behavior
Rd=memubh(Rs+#s11:1),apply_extension(#s);
"",EA=Rs+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rd=memubh(Rt<<#u2+#U6),apply_extension(#U);
"",EA=#U+(Rt<<#u);
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rd=memubh(Rx++#s4:1),EA=Rx;
"",Rx=Rx+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rd=memubh(Rx++#s4:1:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rd=memubh(Rx++I:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<1,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rd=memubh(Rx++Mu),EA=Rx;
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Syntax,Behavior
Rd=memubh(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<2;i++) {
"",Rd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rdd=membh(Re=#U6),apply_extension(#U);
"",EA=#U;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
"",Re=#U;
Rdd=membh(Rs),"Assembler mapped to: ""Rdd=membh""""(Rs+#0)"""
Rdd=membh(Rs+#s11:2),apply_extension(#s);
"",EA=Rs+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rdd=membh(Rt<<#u2+#U6),apply_extension(#U);
"",EA=#U+(Rt<<#u);
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rdd=membh(Rx++#s4:2),EA=Rx;
"",Rx=Rx+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rdd=membh(Rx++#s4:2:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Syntax,Behavior
Rdd=membh(Rx++I:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<2,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rdd=membh(Rx++Mu),EA=Rx;
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rdd=membh(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.b[i];
"",}
"",}
"",;
Rdd=memubh(Re=#U6),apply_extension(#U);
"",EA=#U;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
"",Re=#U;
Rdd=memubh(Rs+#s11:2),apply_extension(#s);
"",EA=Rs+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rdd=memubh(Rt<<#u2+#U6),apply_extension(#U);
"",EA=#U+(Rt<<#u);
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Syntax,Behavior
Rdd=memubh(Rx++#s4:2),EA=Rx;
"",Rx=Rx+#s;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rdd=memubh(Rx++#s4:2:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rdd=memubh(Rx++I:circ(Mu)),EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<2,MuV);"
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rdd=memubh(Rx++Mu),EA=Rx;
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Rdd=memubh(Rx++Mu:brev),EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",{
"",tmpV = *EA;
"",for (i=0;i<4;i++) {
"",Rdd.h[i]=tmpV.ub[i];
"",}
"",}
"",;
Syntax,Behavior
memb(Rs+#u6:0)=clrbit(#U5),apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp &= (~(1<<#U));
"",*EA = tmp;
memb(Rs+#u6:0)=setbit(#U5),apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp |= (1<<#U);
"",*EA = tmp;
memb(Rs+#u6:0)[+-]=#U5,apply_extension(#u);
"",EA=Rs[+-]#u;
"",tmp = *EA;
"",tmp [+-]= #U;
"",*EA = tmp;
memb(Rs+#u6:0)[+-|&]=Rt,apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp [+-|&]= Rt;
"",*EA = tmp;
Syntax,Behavior
memh(Rs+#u6:1)=clrbit(#U5),apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp &= (~(1<<#U));
"",*EA = tmp;
memh(Rs+#u6:1)=setbit(#U5),apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp |= (1<<#U);
"",*EA = tmp;
memh(Rs+#u6:1)[+-]=#U5,apply_extension(#u);
"",EA=Rs[+-]#u;
"",tmp = *EA;
"",tmp [+-]= #U;
"",*EA = tmp;
memh(Rs+#u6:1)[+-|&]=Rt,apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp [+-|&]= Rt;
"",*EA = tmp;
Syntax,Behavior
memw(Rs+#u6:2)=clrbit(#U5),apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp &= (~(1<<#U));
"",*EA = tmp;
memw(Rs+#u6:2)=setbit(#U5),apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp |= (1<<#U);
"",*EA = tmp;
memw(Rs+#u6:2)[+-]=#U5,apply_extension(#u);
"",EA=Rs[+-]#u;
"",tmp = *EA;
"",tmp [+-]= #U;
"",*EA = tmp;
memw(Rs+#u6:2)[+-|&]=Rt,apply_extension(#u);
"",EA=Rs+#u;
"",tmp = *EA;
"",tmp [+-|&]= Rt;
"",*EA = tmp;
"if ([!]cmp.eq(Ns.new,#-1))
jump:<hint> #r9:2",";
if ((Ns.new[!]=(-1))) {
apply_extension(#r);
#r=#r & ~0x3;
PC=PC+#r;
}"
"if ([!]cmp.eq(Ns.new,#U5))
jump:<hint> #r9:2",";
if ((Ns.new[!]=(#U))) {
apply_extension(#r);
#r=#r & ~0x3;
PC=PC+#r;
}"
"if ([!]cmp.eq(Ns.new,Rt))
jump:<hint> #r9:2",";
if ((Ns.new[!]=Rt)) {
apply_extension(#r);
#r=#r & ~0x3;
PC=PC+#r;
}"
"if ([!]cmp.gt(Ns.new,#-1))
jump:<hint> #r9:2",";
if ([!](Ns.new>(-1))) {
apply_extension(#r);
#r=#r & ~0x3;
PC=PC+#r;
}"
"if ([!]cmp.gt(Ns.new,#U5))
jump:<hint> #r9:2",";
if ([!](Ns.new>(#U))) {
apply_extension(#r);
#r=#r & ~0x3;
PC=PC+#r;
}"
"if ([!]cmp.gt(Ns.new,Rt))
jump:<hint> #r9:2",";
if ([!](Ns.new>Rt)) {
apply_extension(#r);
#r=#r & ~0x3;
PC=PC+#r;
}"
Syntax,Behavior
"if ([!]cmp.gt(Rt,Ns.new))",;
jump:<hint> #r9:2,if ([!](Rt>Ns.new)) {
"",apply_extension(#r);
"","#r=#r & ~0x3;"
"",PC=PC+#r;
"",}
"if ([!]cmp.gtu(Ns.new,#U5))",;
jump:<hint> #r9:2,if ([!](Ns.new.uw[0]>(#U))) {
"",apply_extension(#r);
"","#r=#r & ~0x3;"
"",PC=PC+#r;
"",}
"if ([!]cmp.gtu(Ns.new,Rt))",;
jump:<hint> #r9:2,if ([!](Ns.new.uw[0]>Rt.uw[0])) {
"",apply_extension(#r);
"","#r=#r & ~0x3;"
"",PC=PC+#r;
"",}
"if ([!]cmp.gtu(Rt,Ns.new))",;
jump:<hint> #r9:2,if ([!](Rt.uw[0]>Ns.new.uw[0])) {
"",apply_extension(#r);
"","#r=#r & ~0x3;"
"",PC=PC+#r;
"",}
"if ([!]tstbit(Ns.new,#0))",;
jump:<hint> #r9:2,if ([!]((Ns.new) & 1)) {
"",apply_extension(#r);
"","#r=#r & ~0x3;"
"",PC=PC+#r;
"",}
memb(Re=#U6)=Nt.new,"apply_extension(#U);
EA=#U;
*EA = Nt.new&0xff;
Re=#U;"
memb(Rs+#s11:0)=Nt.new,"apply_extension(#s);
EA=Rs+#s;
*EA = Nt.new&0xff;"
memb(Rs+Ru<<#u2)=Nt.new,"EA=Rs+(Ru<<#u);
*EA = Nt.new&0xff;"
memb(Ru<<#u2+#U6)=Nt.new,"apply_extension(#U);
EA=#U+(Ru<<#u);
*EA = Nt.new&0xff;"
memb(Rx++#s4:0)=Nt.new,"EA=Rx;
Rx=Rx+#s;
*EA = Nt.new&0xff;"
memb(Rx++#s4:0:circ(Mu))=Nt.new,"EA=Rx;
Rx=Rx=circ_add(Rx,#s,MuV);
*EA = Nt.new&0xff;"
memb(Rx++I:circ(Mu))=Nt.new,"EA=Rx;
Rx=Rx=circ_add(Rx,I<<0,MuV);
*EA = Nt.new&0xff;"
memb(Rx++Mu)=Nt.new,"EA=Rx;
Rx=Rx+MuV;
*EA = Nt.new&0xff;"
memb(Rx++Mu:brev)=Nt.new,"EA=Rx.h[1] | brev(Rx.h[0]);
Rx=Rx+MuV;
*EA = Nt.new&0xff;"
memb(gp+#u16:0)=Nt.new,"apply_extension(#u);
EA=(Constant_extended ? (0) : GP)+#u;
*EA = Nt.new&0xff;"
"if ([!]Pv[.new])
memb(#u6)=Nt.new","apply_extension(#u);
EA=#u;
if ([!]Pv[.new][0]) {
*EA = Nt[.new]&0xff;
} else {
NOP;
}"
"if ([!]Pv[.new])
memb(Rs+#u6:0)=Nt.new","apply_extension(#u);
EA=Rs+#u;
if ([!]Pv[.new][0]) {
*EA = Nt[.new]&0xff;
} else {
NOP;
}"
"if ([!]Pv[.new])
memb(Rs+Ru<<#u2)=Nt.new","EA=Rs+(Ru<<#u);
if ([!]Pv[.new][0]) {
*EA = Nt[.new]&0xff;
} else {
NOP;
}"
"if ([!]Pv[.new])
memb(Rx++#s4:0)=Nt.new","EA=Rx;
if ([!]Pv[.new][0]){
Rx=Rx+#s;
*EA = Nt[.new]&0xff;
} else {
NOP;
}"
memh(Re=#U6)=Nt.new,"apply_extension(#U);
EA=#U;
*EA = Nt.new.h[0];
Re=#U;"
memh(Rs+#s11:1)=Nt.new,"apply_extension(#s);
EA=Rs+#s;
*EA = Nt.new.h[0];"
memh(Rs+Ru<<#u2)=Nt.new,"EA=Rs+(Ru<<#u);
*EA = Nt.new.h[0];"
memh(Ru<<#u2+#U6)=Nt.new,"apply_extension(#U);
EA=#U+(Ru<<#u);
*EA = Nt.new.h[0];"
memh(Rx++#s4:1)=Nt.new,"EA=Rx;
Rx=Rx+#s;
*EA = Nt.new.h[0];"
memh(Rx++#s4:1:circ(Mu))=Nt.new,"EA=Rx;
Rx=Rx=circ_add(Rx,#s,MuV);
*EA = Nt.new.h[0];"
memh(Rx++I:circ(Mu))=Nt.new,"EA=Rx;
Rx=Rx=circ_add(Rx,I<<1,MuV);
*EA = Nt.new.h[0];"
memh(Rx++Mu)=Nt.new,"EA=Rx;
Rx=Rx+MuV;
*EA = Nt.new.h[0];"
memh(Rx++Mu:brev)=Nt.new,"EA=Rx.h[1] | brev(Rx.h[0]);
Rx=Rx+MuV;
*EA = Nt.new.h[0];"
memh(gp+#u16:1)=Nt.new,"apply_extension(#u);
EA=(Constant_extended ? (0) : GP)+#u;
*EA = Nt.new.h[0];"
"if ([!]Pv[.new])
memh(#u6)=Nt.new","apply_extension(#u);
EA=#u;
if ([!]Pv[.new][0]) {
*EA = Nt[.new].h[0];
} else {
NOP;
}"
"if ([!]Pv[.new])
memh(Rs+#u6:1)=Nt.new","apply_extension(#u);
EA=Rs+#u;
if ([!]Pv[.new][0]) {
*EA = Nt[.new].h[0];
} else {
NOP;
}"
"if ([!]Pv[.new])
memh(Rs+Ru<<#u2)=Nt.new","EA=Rs+(Ru<<#u);
if ([!]Pv[.new][0]) {
*EA = Nt[.new].h[0];
} else {
NOP;
}"
"if ([!]Pv[.new])
memh(Rx++#s4:1)=Nt.new","EA=Rx;
if ([!]Pv[.new][0]){
Rx=Rx+#s;
*EA = Nt[.new].h[0];
} else {
NOP;
}"
memw(Re=#U6)=Nt.new,"apply_extension(#U);
EA=#U;
*EA = Nt.new;
Re=#U;"
memw(Rs+#s11:2)=Nt.new,"apply_extension(#s);
EA=Rs+#s;
*EA = Nt.new;"
memw(Rs+Ru<<#u2)=Nt.new,"EA=Rs+(Ru<<#u);
*EA = Nt.new;"
memw(Ru<<#u2+#U6)=Nt.new,"apply_extension(#U);
EA=#U+(Ru<<#u);
*EA = Nt.new;"
memw(Rx++#s4:2)=Nt.new,"EA=Rx;
Rx=Rx+#s;
*EA = Nt.new;"
memw(Rx++#s4:2:circ(Mu))=Nt.new,"EA=Rx;
Rx=Rx=circ_add(Rx,#s,MuV);
*EA = Nt.new;"
memw(Rx++I:circ(Mu))=Nt.new,"EA=Rx;
Rx=Rx=circ_add(Rx,I<<2,MuV);
*EA = Nt.new;"
memw(Rx++Mu)=Nt.new,"EA=Rx;
Rx=Rx+MuV;
*EA = Nt.new;"
memw(Rx++Mu:brev)=Nt.new,"EA=Rx.h[1] | brev(Rx.h[0]);
Rx=Rx+MuV;
*EA = Nt.new;"
memw(gp+#u16:2)=Nt.new,"apply_extension(#u);
EA=(Constant_extended ? (0) : GP)+#u;
*EA = Nt.new;"
"if ([!]Pv[.new])
memw(#u6)=Nt.new","apply_extension(#u);
EA=#u;
if ([!]Pv[.new][0]) {
*EA = Nt[.new];
} else {
NOP;
}"
"if ([!]Pv[.new])
memw(Rs+#u6:2)=Nt.new","apply_extension(#u);
EA=Rs+#u;
if ([!]Pv[.new][0]) {
*EA = Nt[.new];
} else {
NOP;
}"
"if ([!]Pv[.new])
memw(Rs+Ru<<#u2)=Nt.new","EA=Rs+(Ru<<#u);
if ([!]Pv[.new][0]) {
*EA = Nt[.new];
} else {
NOP;
}"
"if ([!]Pv[.new])
memw(Rx++#s4:2)=Nt.new","EA=Rx;
if ([!]Pv[.new][0]){
Rx=Rx+#s;
*EA = Nt[.new];
} else {
NOP;
}"
Syntax,Behavior
memd(Re=#U6)=Rtt,apply_extension(#U);
"",EA=#U;
"",*EA = Rtt;
"",Re=#U;
memd(Rs+#s11:3)=Rtt,apply_extension(#s);
"",EA=Rs+#s;
"",*EA = Rtt;
memd(Rs+Ru<<#u2)=Rtt,EA=Rs+(Ru<<#u);
"",*EA = Rtt;
memd(Ru<<#u2+#U6)=Rtt,apply_extension(#U);
"",EA=#U+(Ru<<#u);
"",*EA = Rtt;
memd(Rx++#s4:3)=Rtt,EA=Rx;
"",Rx=Rx+#s;
"",*EA = Rtt;
memd(Rx++#s4:3:circ(Mu))=Rtt,EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",*EA = Rtt;
memd(Rx++I:circ(Mu))=Rtt,EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<3,MuV);"
"",*EA = Rtt;
memd(Rx++Mu)=Rtt,EA=Rx;
"",Rx=Rx+MuV;
"",*EA = Rtt;
memd(Rx++Mu:brev)=Rtt,EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
"",*EA = Rtt;
memd(gp+#u16:3)=Rtt,apply_extension(#u);
"",EA=(Constant_extended ? (0) : GP)+#u;
"",*EA = Rtt;
Syntax,Behavior
if ([!]Pv[.new]) memd(#u6)=Rtt,apply_extension(#u);
"",EA=#u;
"",if ([!]Pv[.new][0]) {
"",*EA = Rtt;
"",} else {
"",NOP;
"",}
if ([!]Pv[.new]),apply_extension(#u);
memd(Rs+#u6:3)=Rtt,EA=Rs+#u;
"",if ([!]Pv[.new][0]) {
"",*EA = Rtt;
"",} else {
"",NOP;
"",}
if ([!]Pv[.new]),EA=Rs+(Ru<<#u);
memd(Rs+Ru<<#u2)=Rtt,if ([!]Pv[.new][0]) {
"",*EA = Rtt;
"",} else {
"",NOP;
"",}
if ([!]Pv[.new]),EA=Rx;
memd(Rx++#s4:3)=Rtt,if ([!]Pv[.new][0]){
"",Rx=Rx+#s;
"",*EA = Rtt;
"",} else {
"",NOP;
"",}
Syntax,Behavior
memb(Re=#U6)=Rt,apply_extension(#U);
"",EA=#U;
"",*EA = Rt&0xff;
"",Re=#U;
memb(Rs+#s11:0)=Rt,apply_extension(#s);
"",EA=Rs+#s;
"",*EA = Rt&0xff;
memb(Rs+#u6:0)=#S8,EA=Rs+#u;
"",apply_extension(#S);
"",*EA = #S;
memb(Rs+Ru<<#u2)=Rt,EA=Rs+(Ru<<#u);
"",*EA = Rt&0xff;
memb(Ru<<#u2+#U6)=Rt,apply_extension(#U);
"",EA=#U+(Ru<<#u);
"",*EA = Rt&0xff;
memb(Rx++#s4:0)=Rt,EA=Rx;
"",Rx=Rx+#s;
"",*EA = Rt&0xff;
memb(Rx++#s4:0:circ(Mu))=Rt,EA=Rx;
"","Rx=Rx=circ_add(Rx,#s,MuV);"
"",*EA = Rt&0xff;
memb(Rx++I:circ(Mu))=Rt,EA=Rx;
"","Rx=Rx=circ_add(Rx,I<<0,MuV);"
"",*EA = Rt&0xff;
memb(Rx++Mu)=Rt,EA=Rx;
"",Rx=Rx+MuV;
"",*EA = Rt&0xff;
memb(Rx++Mu:brev)=Rt,EA=Rx.h[1] | brev(Rx.h[0]);
"",Rx=Rx+MuV;
