31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,0,1,0,0,1,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rd=memub(Rx++#s4:0:circ(Mu))"
1,0,0,1,1,0,0,1,0,0,1,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,"Rd=memub(Rx++I:circ(Mu))"
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,0,0,1,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rd=memub(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,0,0,1,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rd=memub(Rx++#s4:0)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,1,0,0,1,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,Rd=memub(Rt<<#u2+#U6)
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,1,0,0,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memub(Rx++Mu)
1,0,0,1,1,1,1,1,0,0,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memub(Rx++Mu:brev)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,0,0,0,0,0,0,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (Pv)Rd=memub(Rs+Rt<<#u2)"
0,0,1,1,0,0,0,1,0,0,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (!Pv)Rd=memub(Rs+Rt<<#u2)"
0,0,1,1,0,0,1,0,0,0,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (Pv.new)Rd=memub(Rs+Rt<<#u2)"
0,0,1,1,0,0,1,1,0,0,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (!Pv.new)Rd=memub(Rs+Rt<<#u2)"
ICLASS,,"Sense","PredNew",,Type,"UN",s5,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
0,1,0,0,0,0,0,1,0,0,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (Pt)Rd=memub(Rs+#u6:0)"
0,1,0,0,0,0,1,1,0,0,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (Pt.new)Rd=memub(Rs+#u6:0)"
0,1,0,0,0,1,0,1,0,0,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (!Pt)Rd=memub(Rs+#u6:0)"
0,1,0,0,0,1,1,1,0,0,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (!Pt.new)Rd=memub(Rs+#u6:0)"
ICLASS,Amode,Type,"UN",x5,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,0,0,1,x,x,x,x,x,P,P,1,0,0,t,t,i,i,i,i,d,d,d,d,d,"if (Pt)Rd=memub(Rx++#s4:0)"
1,0,0,1,1,0,1,1,0,0,1,x,x,x,x,x,P,P,1,0,1,t,t,i,i,i,i,d,d,d,d,d,"if (!Pt)Rd=memub(Rx++#s4:0)"
1,0,0,1,1,0,1,1,0,0,1,x,x,x,x,x,P,P,1,1,0,t,t,i,i,i,i,d,d,d,d,d,"if (Pt.new)Rd=memub(Rx++#s4:0)"
1,0,0,1,1,0,1,1,0,0,1,x,x,x,x,x,P,P,1,1,1,t,t,i,i,i,i,d,d,d,d,d,"if (!Pt.new)Rd=memub(Rx++#s4:0)"
ICLASS,Amode,Type,"UN",,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,1,1,0,0,1,i,i,i,i,i,P,P,1,0,0,t,t,i,1,-,-,d,d,d,d,d,if (Pt) Rd=memub(#u6)
1,0,0,1,1,1,1,1,0,0,1,i,i,i,i,i,P,P,1,0,1,t,t,i,1,-,-,d,d,d,d,d,if (!Pt) Rd=memub(#u6)
1,0,0,1,1,1,1,1,0,0,1,i,i,i,i,i,P,P,1,1,0,t,t,i,1,-,-,d,d,d,d,d,if (Pt.new) Rd=memub(#u6)
1,0,0,1,1,1,1,1,0,0,1,i,i,i,i,i,P,P,1,1,1,t,t,i,1,-,-,d,d,d,d,d,"if (!Pt.new)Rd=memub(#u6)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,1,0,1,0,0,1,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,-,-,d,d,d,d,d,Rd=memuh(Rs+Rt<<#u2)
ICLASS,,Type,"UN",,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,1,i,i,1,0,1,1,i,i,i,i,i,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rd=memuh(gp+#u16:1)
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,i,i,1,0,1,1,s,s,s,s,s,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rd=memuh(Rs+#s11:1)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,0,1,0,1,1,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rd=memuh(Rx++#s4:1:circ(Mu))"
1,0,0,1,1,0,0,1,0,1,1,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,"Rd=memuh(Rx++I:circ(Mu))"
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,0,1,1,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rd=memuh(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,0,1,1,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rd=memuh(Rx++#s4:1)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,1,0,1,1,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,Rd=memuh(Rt<<#u2+#U6)
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,1,0,1,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memuh(Rx++Mu)
1,0,0,1,1,1,1,1,0,1,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memuh(Rx++Mu:brev)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,0,0,0,0,0,1,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (Pv)Rd=memuh(Rs+Rt<<#u2)"
0,0,1,1,0,0,0,1,0,1,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (!Pv)Rd=memuh(Rs+Rt<<#u2)"
0,0,1,1,0,0,1,0,0,1,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (Pv.new)Rd=memuh(Rs+Rt<<#u2)"
0,0,1,1,0,0,1,1,0,1,1,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (!Pv.new)Rd=memuh(Rs+Rt<<#u2)"
ICLASS,,"Sense","PredNew",,Type,"UN",s5,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
0,1,0,0,0,0,0,1,0,1,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (Pt)Rd=memuh(Rs+#u6:1)"
0,1,0,0,0,0,1,1,0,1,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (Pt.new)Rd=memuh(Rs+#u6:1)"
0,1,0,0,0,1,0,1,0,1,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (!Pt)Rd=memuh(Rs+#u6:1)"
0,1,0,0,0,1,1,1,0,1,1,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (!Pt.new)Rd=memuh(Rs+#u6:1)"
ICLASS,Amode,Type,"UN",x5,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,0,1,1,x,x,x,x,x,P,P,1,0,0,t,t,i,i,i,i,d,d,d,d,d,"if (Pt)Rd=memuh(Rx++#s4:1)"
1,0,0,1,1,0,1,1,0,1,1,x,x,x,x,x,P,P,1,0,1,t,t,i,i,i,i,d,d,d,d,d,"if (!Pt)Rd=memuh(Rx++#s4:1)"
1,0,0,1,1,0,1,1,0,1,1,x,x,x,x,x,P,P,1,1,0,t,t,i,i,i,i,d,d,d,d,d,"if (Pt.new)Rd=memuh(Rx++#s4:1)"
1,0,0,1,1,0,1,1,0,1,1,x,x,x,x,x,P,P,1,1,1,t,t,i,i,i,i,d,d,d,d,d,"if (!Pt.new)Rd=memuh(Rx++#s4:1)"
ICLASS,Amode,Type,"UN",,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,1,1,0,1,1,i,i,i,i,i,P,P,1,0,0,t,t,i,1,-,-,d,d,d,d,d,if (Pt) Rd=memuh(#u6)
1,0,0,1,1,1,1,1,0,1,1,i,i,i,i,i,P,P,1,0,1,t,t,i,1,-,-,d,d,d,d,d,if (!Pt) Rd=memuh(#u6)
1,0,0,1,1,1,1,1,0,1,1,i,i,i,i,i,P,P,1,1,0,t,t,i,1,-,-,d,d,d,d,d,if (Pt.new) Rd=memuh(#u6)
1,0,0,1,1,1,1,1,0,1,1,i,i,i,i,i,P,P,1,1,1,t,t,i,1,-,-,d,d,d,d,d,"if (!Pt.new)Rd=memuh(#u6)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,1,0,1,0,1,0,0,s,s,s,s,s,P,P,i,t,t,t,t,t,i,-,-,d,d,d,d,d,Rd=memw(Rs+Rt<<#u2)
ICLASS,,Type,"UN",,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,0,0,1,i,i,1,1,0,0,i,i,i,i,i,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rd=memw(gp+#u16:2)
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,i,i,1,1,0,0,s,s,s,s,s,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rd=memw(Rs+#s11:2)
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
1,0,0,1,1,0,0,1,1,0,0,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rd=memw(Rx++#s4:2:circ(Mu))"
1,0,0,1,1,0,0,1,1,0,0,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,Rd=memw(Rx++I:circ(Mu))
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,1,0,0,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rd=memw(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,1,0,0,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rd=memw(Rx++#s4:2)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,1,1,0,0,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,Rd=memw(Rt<<#u2+#U6)
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,1,1,0,0,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memw(Rx++Mu)
1,0,0,1,1,1,1,1,1,0,0,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memw(Rx++Mu:brev)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
0,0,1,1,0,0,0,0,1,0,0,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (Pv)Rd=memw(Rs+Rt<<#u2)"
0,0,1,1,0,0,0,1,1,0,0,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (!Pv)Rd=memw(Rs+Rt<<#u2)"
0,0,1,1,0,0,1,0,1,0,0,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (Pv.new)Rd=memw(Rs+Rt<<#u2)"
0,0,1,1,0,0,1,1,1,0,0,s,s,s,s,s,P,P,i,t,t,t,t,t,i,v,v,d,d,d,d,d,"if (!Pv.new)Rd=memw(Rs+Rt<<#u2)"
ICLASS,,"Sense","PredNew",,Type,"UN",s5,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,
0,1,0,0,0,0,0,1,1,0,0,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (Pt)Rd=memw(Rs+#u6:2)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
0,1,0,0,0,0,1,1,1,0,0,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (Pt.new)Rd=memw(Rs+#u6:2)"
0,1,0,0,0,1,0,1,1,0,0,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (!Pt)Rd=memw(Rs+#u6:2)"
0,1,0,0,0,1,1,1,1,0,0,s,s,s,s,s,P,P,0,t,t,i,i,i,i,i,i,d,d,d,d,d,"if (!Pt.new)Rd=memw(Rs+#u6:2)"
ICLASS,Amode,Type,"UN",x5,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,1,1,0,0,x,x,x,x,x,P,P,1,0,0,t,t,i,i,i,i,d,d,d,d,d,"if (Pt)Rd=memw(Rx++#s4:2)"
1,0,0,1,1,0,1,1,1,0,0,x,x,x,x,x,P,P,1,0,1,t,t,i,i,i,i,d,d,d,d,d,"if (!Pt)Rd=memw(Rx++#s4:2)"
1,0,0,1,1,0,1,1,1,0,0,x,x,x,x,x,P,P,1,1,0,t,t,i,i,i,i,d,d,d,d,d,"if (Pt.new)Rd=memw(Rx++#s4:2)"
1,0,0,1,1,0,1,1,1,0,0,x,x,x,x,x,P,P,1,1,1,t,t,i,i,i,i,d,d,d,d,d,"if (!Pt.new)Rd=memw(Rx++#s4:2)"
ICLASS,Amode,Type,"UN",,Parse,,t2,,d5,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,1,1,1,0,0,i,i,i,i,i,P,P,1,0,0,t,t,i,1,-,-,d,d,d,d,d,if (Pt) Rd=memw(#u6)
1,0,0,1,1,1,1,1,1,0,0,i,i,i,i,i,P,P,1,0,1,t,t,i,1,-,-,d,d,d,d,d,if (!Pt) Rd=memw(#u6)
1,0,0,1,1,1,1,1,1,0,0,i,i,i,i,i,P,P,1,1,0,t,t,i,1,-,-,d,d,d,d,d,if (Pt.new) Rd=memw(#u6)
1,0,0,1,1,1,1,1,1,0,0,i,i,i,i,i,P,P,1,1,1,t,t,i,1,-,-,d,d,d,d,d,if (!Pt.new) Rd=memw(#u6)
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,0,0,0,0,0,0,s,s,s,s,s,P,P,0,-,-,-,-,-,-,-,-,d,d,d,d,d,Rdd=deallocframe(Rs):raw
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,0,0,0,0,-,-,-,-,-,d,d,d,d,d,"Rdd=dealloc_return(Rs):raw"
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,0,0,1,0,v,v,-,-,-,d,d,d,d,d,"if (Pv.new)Rdd=dealloc_return(Rs):nt:raw"
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,0,1,0,0,v,v,-,-,-,d,d,d,d,d,"if (Pv)Rdd=dealloc_return(Rs):raw"
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,0,1,1,0,v,v,-,-,-,d,d,d,d,d,"if (Pv.new)Rdd=dealloc_return(Rs):t:raw"
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,1,0,1,0,v,v,-,-,-,d,d,d,d,d,"if (!Pv.new)Rdd=dealloc_return(Rs):nt:raw"
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,1,1,0,0,v,v,-,-,-,d,d,d,d,d,"if (!Pv)Rdd=dealloc_return(Rs):raw"
1,0,0,1,0,1,1,0,0,0,0,s,s,s,s,s,P,P,1,1,1,0,v,v,-,-,-,d,d,d,d,d,"if (!Pv.new)Rdd=dealloc_return(Rs):t:raw"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,Amode,Type,"UN",s5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,0,i,i,0,0,0,1,s,s,s,s,s,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rd=membh(Rs+#s11:1)
1,0,0,1,0,i,i,0,0,1,1,s,s,s,s,s,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rd=memubh(Rs+#s11:1)
1,0,0,1,0,i,i,0,1,0,1,s,s,s,s,s,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rdd=memubh(Rs+#s11:2)
1,0,0,1,0,i,i,0,1,1,1,s,s,s,s,s,P,P,i,i,i,i,i,i,i,i,i,d,d,d,d,d,Rdd=membh(Rs+#s11:2)
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,0,0,0,0,1,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rd=membh(Rx++#s4:1:circ(Mu))"
1,0,0,1,1,0,0,0,0,0,1,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,"Rd=membh(Rx++I:circ(Mu))"
1,0,0,1,1,0,0,0,0,1,1,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rd=memubh(Rx++#s4:1:circ(Mu))"
1,0,0,1,1,0,0,0,0,1,1,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,"Rd=memubh(Rx++I:circ(Mu))"
1,0,0,1,1,0,0,0,1,0,1,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rdd=memubh(Rx++#s4:2:circ(Mu))"
1,0,0,1,1,0,0,0,1,0,1,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,"Rdd=memubh(Rx++I:circ(Mu))"
1,0,0,1,1,0,0,0,1,1,1,x,x,x,x,x,P,P,u,0,-,-,0,i,i,i,i,d,d,d,d,d,"Rdd=membh(Rx++#s4:2:circ(Mu))"
1,0,0,1,1,0,0,0,1,1,1,x,x,x,x,x,P,P,u,0,-,-,1,-,0,-,-,d,d,d,d,d,"Rdd=membh(Rx++I:circ(Mu))"
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,0,0,1,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rd=membh(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,0,0,1,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rd=membh(Rx++#s4:1)
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,0,1,1,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rd=memubh(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,0,1,1,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rd=memubh(Rx++#s4:1)
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,1,0,1,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rdd=memubh(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,1,0,1,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rdd=memubh(Rx++#s4:2)
ICLASS,Amode,Type,"UN",e5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,1,1,1,e,e,e,e,e,P,P,0,1,I,I,I,I,-,I,I,d,d,d,d,d,Rdd=membh(Re=#U6)
ICLASS,Amode,Type,"UN",x5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,0,1,0,1,1,1,x,x,x,x,x,P,P,0,0,-,-,-,i,i,i,i,d,d,d,d,d,Rdd=membh(Rx++#s4:2)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,0,0,1,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,Rd=membh(Rt<<#u2+#U6)
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
1,0,0,1,1,1,0,0,0,0,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=membh(Rx++Mu)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,0,1,1,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,"Rd=memubh(Rt<<#u2+#U6)"
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,0,1,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=memubh(Rx++Mu)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,1,0,1,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,"Rdd=memubh(Rt<<#u2+#U6)"
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,1,0,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rdd=memubh(Rx++Mu)
ICLASS,Amode,Type,"UN",t5,Parse,,d5,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,1,1,1,t,t,t,t,t,P,P,i,1,I,I,I,I,i,I,I,d,d,d,d,d,"Rdd=membh(Rt<<#u2+#U6)"
ICLASS,Amode,Type,"UN",x5,Parse,u1,,d5,,,,,,,,,,,,,,,,,,,,,,,,
1,0,0,1,1,1,0,0,1,1,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rdd=membh(Rx++Mu)
1,0,0,1,1,1,1,0,0,0,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,Rd=membh(Rx++Mu:brev)
1,0,0,1,1,1,1,0,0,1,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,"Rd=memubh(Rx++Mu:brev)"
1,0,0,1,1,1,1,0,1,0,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,"Rdd=memubh(Rx++Mu:brev)"
1,0,0,1,1,1,1,0,1,1,1,x,x,x,x,x,P,P,u,0,-,-,-,-,0,-,-,d,d,d,d,d,"Rdd=membh(Rx++Mu:brev)"
31,30,29,28,27,26,25,24,23,22,21,20,19,18,17,16,15,14,13,12,11,10,9,8,7,6,5,4,3,2,1,0,
ICLASS,,s5,Parse,,t5,,,,,,,,,,,,,,,,,,,,,,,,,,,
